match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr
2333181,2019-06-13 19:00,7175,8120,heroic,avangar,2,0,1,3,25,16,0,1,27.38161934,4.1351548,28.23844088,3.24632761,0.404451962,969.1370185,1039.559553,0.400019299,35,10,87,30,26,0.5,1,21,29,0.620689655,0,25,0,0,0,1.082068966,0.183056036,13.5862069,3.714066842,1.517241379,1.392608311,1.081931034,0.183973748,74.67413793,6.948654058,71.30758621,7.296702919,0.551724138,0.36777119,1.084307692,0.20682188,14.13846154,3.80637895,1.246153846,1.095877158,1.084369231,0.207190701,73.34092308,7.66286665,70.95661538,8.137942714,0.484615385,0.303432045
2333732,2019-06-14 18:20,8068,8637,ago,sprout,11,16,0,1,27,28,0,0,25.4441476,2.998371263,27.55466719,2.906894185,0.256743094,979.9165253,1034.855815,0.421588466,153,66,23,18,31,0.451612903,0,8,38,0.526315789,4,16,0,0,0,1.005636364,0.152610778,13.67272727,3.202581603,1.4,0.844231765,1.005527273,0.152394685,72.19381818,5.723712556,68.13163636,6.33899297,0.4,0.335748824,1.075072464,0.223889357,13.50724638,3.290844517,1.173913043,1.307243163,1.074666667,0.224021393,73.94463768,8.0719835,69.64550725,8.427354965,0.528985507,0.349783142
2333771,2019-06-07 11:00,6665,4411,astralis,ninjas-in-pyjamas,2,0,1,3,2,9,0,1,27.14257766,4.470595069,26.60267943,3.72988411,0.557909583,1027.866804,1075.091759,0.4324533,139,35,10,5,24,0.708333333,0,1,34,0.529411765,0,1,4,1,0.704817927,1.164411765,0.228179382,13.61764706,2.6123542,1.411764706,0.911290199,1.164176471,0.227935681,76.94235294,8.918195234,73.53764706,9.016960183,0.617647059,0.364990401,1.00328125,0.217363856,13.078125,4.206782795,1.671875,1.250683407,1.003,0.217157201,72.365625,8.245892514,66.79125,9.242935732,0.4765625,0.323912694
2333773,2019-06-07 17:20,8297,6665,furia,astralis,2,1,1,3,11,2,0,0,29.3900711,3.726713454,27.14257766,4.470595069,0.728001624,1044.753059,1027.866804,0.524282159,136,51,139,36,32,0.75,0,1,25,0.72,1,0,1,1,0.533333333,1.146811594,0.195036175,13.36231884,3.212164445,1.492753623,1.314613388,1.147101449,0.195283973,77.42115942,7.387314536,72.8773913,7.491213723,0.565217391,0.350083256,1.178888889,0.230732864,13.72222222,2.577801724,1.361111111,0.917508031,1.178666667,0.23061271,77.32222222,8.957929793,74.16388889,9.268100392,0.638888889,0.365359623
2333775,2019-06-08 14:00,7533,8297,north,furia,0,2,0,3,15,11,0,1,29.68437614,4.081954386,28.78480181,3.613772485,0.598911696,974.7571692,1044.976128,0.400300587,30,14,137,52,24,0.583333333,2,2,33,0.757575758,1,1,0,0,0,1.073035714,0.231114687,13.89285714,4.332924497,1.142857143,0.989743319,1.073,0.231266081,72.69035714,8.968265473,69.95714286,9.842828737,0.446428571,0.362020267,1.139027778,0.195342717,13.33333333,3.175426481,1.513888889,1.322802744,1.139277778,0.195595474,77.06416667,7.446703922,72.525,7.586046218,0.555555556,0.358968
2333776,2019-06-08 17:30,6673,9565,nrg,vitality,0,2,0,3,10,4,0,1,26.23158804,3.623752076,28.23974698,2.773614606,0.273432728,1066.810044,1056.681639,0.514571819,86,35,151,75,34,0.5,2,2,47,0.638297872,1,1,4,0.5,0.473491057,1.090322581,0.232683973,13.46774194,3.70578337,1.64516129,1.232578914,1.090387097,0.232267598,74.77193548,8.78029646,70.85387097,9.263911658,0.5,0.381000381,1.121139241,0.202971516,13.62025316,3.036919648,1.746835443,1.277540699,1.121037975,0.203191962,76.17037975,7.815102459,71.45164557,8.324644278,0.53164557,0.358811083
2333777,2019-06-09 17:00,8297,9565,furia,vitality,0,2,0,3,11,4,0,1,29.61801552,3.560323747,28.56311699,2.751527117,0.624815725,1038.926387,1051.750876,0.481552454,138,53,152,76,34,0.764705882,2,1,48,0.645833333,2,1,2,1,0.666666667,1.135135135,0.19413873,13.35135135,3.28564623,1.540540541,1.337496544,1.135378378,0.194384385,76.85567568,7.451577936,72.33189189,7.579571348,0.554054054,0.354198444,1.12345679,0.201102888,13.61728395,3.008497846,1.790123457,1.293058862,1.123259259,0.20127702,76.27259259,7.744947501,71.55061728,8.250360313,0.543209877,0.361730502
2334190,2019-06-15 18:10,8120,10020,avangar,aristocracy,14,16,0,1,16,30,0,0,28.3504481,3.429049131,26.61722414,4.256707452,0.685108876,1043.559746,1000.880231,0.561113666,89,32,11,6,31,0.612903226,1,0,9,0.333333333,0,0,0,0,0,1.078382353,0.204454873,14.07352941,3.770302595,1.220588235,1.082556726,1.0785,0.204794122,73.27117647,7.504683543,70.76088235,8.033292076,0.470588235,0.307771317,1.035,0.179712071,13.92857143,3.41141541,1.928571429,1.279748062,1.033571429,0.180200172,73.84,7.996667163,67.93285714,8.330325348,0.5,0.377964473
2334217,2019-06-10 12:00,7175,4602,heroic,tricked,2,0,1,3,23,27,0,0,28.41734101,4.819341093,27.73046238,4.611386577,0.568013034,969.8096877,994.0581051,0.465160272,32,7,79,26,23,0.52173913,1,18,25,0.72,0,5,1,1,0.695652174,1.088,0.187946801,13.54,3.816857346,1.52,1.389100428,1.0878,0.188843745,75.008,7.002782304,71.4252,7.357408033,0.56,0.369323706,1.061836735,0.212494163,13.2244898,3.032243772,1.346938776,1.254396683,1.061959184,0.212630364,73.1922449,7.032856785,69.39795918,8.505199605,0.5,0.36421568
2334220,2019-06-10 15:10,7532,8637,big,sprout,2,1,1,3,22,29,0,0,23.01998947,4.472982054,27.22321532,2.998675211,0.119982461,1051.171911,1020.829949,0.543554922,20,4,19,12,17,0.294117647,0,18,36,0.527777778,2,1,0,0,0,0.964594595,0.2156899,13.21621622,4.454788709,1.405405405,1.441835532,0.964972973,0.216215919,71.11621622,8.110910687,65.74216216,8.281212581,0.459459459,0.336483773,1.047419355,0.212670694,13.58064516,3.52204297,1.096774194,1.131793858,1.047,0.213003938,72.76645161,7.51629608,68.95516129,8.219441693,0.516129032,0.33562342
2334265,2019-06-11 18:10,7175,10150,heroic,cr4zy,1,2,0,3,25,17,0,1,30.49218841,4.335006731,26.20697011,2.814327015,0.888252704,969.0448765,1011.514807,0.439183467,33,8,1,2,24,0.541666667,2,1,1,1,1,1,0,0,0,1.092884615,0.186344765,13.65384615,3.797188309,1.5,1.379799317,1.092769231,0.187297441,75.18115385,6.943688239,71.65615385,7.361608351,0.567307692,0.367277486,1.195,0.015,15,1,4,1,1.199,0.017,78.35,2.65,75.41,0.91,1,0
2334266,2019-06-11 19:40,7532,4991,big,fnatic,0,2,0,3,22,8,0,1,25.02929975,4.318161865,27.06312698,3.982777094,0.292719444,1054.981068,1004.720595,0.57183027,21,5,142,40,18,0.333333333,1,1,29,0.517241379,0,12,0,0,0,0.97375,0.212363927,13.275,4.36455897,1.35,1.406236111,0.97395,0.212701428,71.2665,7.923829109,66.0715,8.166633196,0.4625,0.34255474,1.055866667,0.223601391,13.33333333,3.841296078,1.586666667,1.286787559,1.055866667,0.223826917,74.81013333,8.713655413,68.74026667,8.885205377,0.486666667,0.30521395
2334313,2019-06-14 14:05,5310,8135,hellraisers,forze,5,16,1,1,24,29,0,0,27.26922969,4.834792414,23.49723126,2.983415669,0.84816244,975.3620965,961.6356144,0.519743724,52,12,81,35,14,0.428571429,1,29,35,0.428571429,0,2,0,0,0,1.005882353,0.233428634,12.52941176,4.285648376,1.676470588,1.077049025,1.006235294,0.233224842,71.04,10.03449345,67.40823529,9.824805482,0.470588235,0.362612588,1.078387097,0.252319521,13.0483871,3.634189883,1.225806452,1.183479763,1.07816129,0.252099391,73.9583871,9.908974296,70.22709677,9.98421987,0.524193548,0.363976906
2334329,2019-06-18 12:00,5995,8008,g2,grayhound,16,13,1,1,15,19,1,1,28.29862209,3.316870336,26.93115841,5.877526145,0.633445237,1015.231976,1055.6022,0.442162636,88,29,73,9,28,0.607142857,1,4,8,0.5,1,27,0,0,0,1.106031746,0.234070534,13.93650794,4.457463924,1.682539683,1.179526362,1.105873016,0.233964011,75.64349206,8.660105604,70.90507937,9.412927934,0.53968254,0.348484102,1.057058824,0.225251877,13.94117647,4.491437451,1.470588235,1.288758959,1.056470588,0.225435035,73.82941176,8.18682476,69.46117647,9.204519275,0.411764706,0.308473191
2334330,2019-06-18 12:00,4991,6673,fnatic,nrg,12,16,0,1,7,9,1,1,27.87971221,3.713978295,27.8540426,3.372343429,0.502958808,994.7905614,1051.945438,0.418481545,149,41,4,2,26,0.576923077,1,7,34,0.5,0,10,7,0.857142857,0.529630538,1.075588235,0.206919865,13.60294118,3.618334464,1.617647059,1.328747882,1.075823529,0.206757526,75.42735294,8.387257776,69.555,8.329125634,0.463235294,0.300932087,1.09047619,0.218722326,13.58730159,3.697424761,1.682539683,1.294989083,1.090253968,0.218258182,74.74888889,8.087104984,70.90857143,8.371256729,0.484126984,0.377631024
2334334,2019-06-18 14:20,7533,5973,north,liquid,16,13,1,1,8,1,1,1,29.94084672,3.864683863,30.49694126,3.2541213,0.436368948,966.4739767,1028.990147,0.410990551,40,17,149,53,24,0.583333333,2,7,43,0.627906977,0,5,2,0,0.417989418,1.074074074,0.225696605,13.88888889,4.219297232,1.018518519,0.971648861,1.074296296,0.22590867,72.67962963,8.744418318,69.99925926,9.681559381,0.453703704,0.363477526,1.140533333,0.224213549,13.30666667,3.386141692,1.52,1.247504175,1.140746667,0.224520769,76.4784,7.822177538,72.104,8.170976278,0.513333333,0.336386022
2334336,2019-06-18 15:45,4494,9215,mouz,mibr,16,8,0,1,14,10,1,1,30.0803854,4.54109358,28.87706704,3.872718857,0.625769993,1007.53611,1074.93078,0.404209712,92,18,118,42,16,0.6875,2,7,32,0.5625,0,11,2,0,0.424015009,1.143529412,0.262363492,12.73529412,3.928095059,1.235294118,1.139112749,1.143588235,0.263493176,76.35470588,10.11273432,72.45176471,10.03335158,0.544117647,0.329162195,1.095862069,0.259130073,13.5862069,3.4940071,1.362068966,1.170002592,1.096275862,0.25941325,75.13793103,9.307539169,70.66,10.05518909,0.525862069,0.35260623
2334337,2019-06-18 16:45,8008,4991,grayhound,fnatic,0,2,0,3,19,7,1,1,26.93115841,5.877526145,27.87971221,3.713978295,0.408052334,1055.6022,994.7905614,0.586632112,73,10,149,42,9,0.444444444,0,0,27,0.555555556,0,0,3,0.333333333,0.360846561,1.054444444,0.219170715,14.16666667,4.46280928,1.388888889,1.296957503,1.053888889,0.219341917,73.74,7.964699897,69.28111111,8.97594185,0.416666667,0.300462606,1.074202899,0.205732384,13.63768116,3.603424356,1.623188406,1.31987537,1.074492754,0.205546964,75.38231884,8.33453617,69.50985507,8.276925581,0.463768116,0.29877577
2334338,2019-06-18 16:55,6673,5995,nrg,g2,2,1,1,3,9,15,1,1,27.8540426,3.372343429,28.29862209,3.316870336,0.447677427,1051.945438,1015.231976,0.55263914,4,3,88,30,35,0.514285714,1,0,29,0.620689655,2,0,3,0.333333333,0.364359974,1.09109375,0.217062183,13.5625,3.673703002,1.6875,1.285435238,1.09084375,0.21659692,74.8075,8.037150848,70.995,8.333881149,0.484375,0.374674338,1.10546875,0.232277647,13.890625,4.437472491,1.703125,1.181626098,1.10525,0.232181637,75.6146875,8.595223413,70.8534375,9.348090751,0.5390625,0.345785875
2334340,2019-06-18 21:10,7175,6665,heroic,astralis,0,2,0,3,29,2,1,1,29.81405847,4.40940167,27.96501269,4.389396172,0.684578638,976.5767792,1033.542271,0.418746871,40,12,150,38,27,0.481481481,0,0,24,0.625,0,0,0,0,0,1.082241379,0.182558853,13.36206897,3.776964097,1.586206897,1.390044439,1.082,0.183445942,74.67172414,6.975720489,71.30965517,7.352850014,0.543103448,0.362991436,1.155294118,0.222845704,13.88235294,2.643134346,1.294117647,0.986062036,1.154941176,0.222745032,76.24058824,8.542575015,74.07588235,9.194620908,0.661764706,0.378087063
2334344,2019-06-19 14:05,4991,7175,fnatic,heroic,1,2,0,3,7,29,1,1,27.03750196,3.654312516,26.62617888,4.088876833,0.545365367,990.6057459,962.6314556,0.540171468,150,43,41,13,28,0.571428571,1,1,28,0.464285714,0,1,1,1,0.695652174,1.075633803,0.203128575,13.63380282,3.553373468,1.591549296,1.317033209,1.075887324,0.202919227,75.38507042,8.23826641,69.59183099,8.186826641,0.464788732,0.306317791,1.073166667,0.186346377,13.18333333,3.836194584,1.566666667,1.382831234,1.0729,0.187190963,74.37133333,7.057689298,71.02,7.504623464,0.533333333,0.363623737
2334345,2019-06-19 14:25,7533,6667,north,faze,1,2,0,3,8,6,1,1,30.25316226,3.825498572,27.39839543,4.098026897,0.782971516,972.2914501,1019.175132,0.432935531,41,18,37,10,25,0.6,3,1,30,0.5,1,1,2,1,0.605714286,1.074,0.223636068,13.92727273,4.190268143,1.036363636,0.97166467,1.074254545,0.223845744,72.65163636,8.66700048,70.04327273,9.598592142,0.454545455,0.360211141,1.095471698,0.231203301,13.90566038,4.075995773,1.188679245,0.912318295,1.095735849,0.230947201,75.25773585,8.692257809,69.9909434,8.552967104,0.575471698,0.341972999
2334347,2019-06-19 18:05,5310,4494,hellraisers,mouz,0,2,0,3,25,14,1,1,25.49867982,4.421386678,28.89476201,4.444619773,0.189037704,991.2479853,1003.494013,0.482383844,57,16,93,19,18,0.444444444,0,1,16,0.6875,0,1,0,0,0,1.007380952,0.233422359,12.80952381,4.686546577,1.619047619,1.11167786,1.007714286,0.233285671,70.72142857,9.851850581,67.71809524,9.80096381,0.476190476,0.361089307,1.16375,0.248643193,13.1875,3.711784443,1.25,1.145643924,1.16425,0.249489353,77.031875,9.843011302,73.19375,9.603398406,0.546875,0.315222516
2334348,2019-06-20 12:00,5973,5310,liquid,hellraisers,2,1,1,3,1,25,1,1,26.74463145,3.526278704,25.12091957,4.370644228,0.672056654,1028.7966,990.4383319,0.554978787,151,55,58,17,45,0.622222222,1,1,19,0.421052632,0,1,0,0,0,1.143846154,0.222590983,13.28205128,3.323951294,1.512820513,1.227292097,1.144076923,0.222887218,76.50230769,7.739462633,72.32615385,8.138668894,0.512820513,0.329863598,0.998292683,0.236827636,12.6097561,4.853352117,1.609756098,1.123540762,0.998634146,0.236476344,70.2204878,10.03033009,67.50341463,10.00205335,0.512195122,0.357631178
2334349,2019-06-20 12:00,9215,7533,mibr,north,2,1,1,3,10,8,1,1,30.01355603,3.781603742,29.10933709,3.759572245,0.600404241,1063.851071,967.9620948,0.63459515,120,44,42,19,34,0.588235294,2,1,25,0.56,0,1,3,0,0.399038462,1.08852459,0.255925425,13.45901639,3.471541305,1.393442623,1.204890152,1.089016393,0.256130505,74.76819672,9.294368735,70.3357377,9.951790095,0.516393443,0.35026001,1.071454545,0.223512604,14.05454545,3.900667457,1,0.97234487,1.071890909,0.22402481,72.38363636,8.506828992,70.09781818,9.557011075,0.454545455,0.360211141
2334350,2019-06-20 15:35,6673,6665,nrg,astralis,2,1,1,3,9,2,1,1,27.58882275,3.463398373,26.14081708,4.231320074,0.656439658,1046.130254,1033.631133,0.517979925,6,4,152,39,35,0.514285714,2,2,25,0.64,1,2,0,0,0,1.089375,0.216368284,13.65625,3.788216723,1.640625,1.242064656,1.08925,0.215918532,74.641875,8.011032798,70.8540625,8.488359441,0.484375,0.374674338,1.165,0.220346949,13.94444444,2.581391146,1.333333333,0.971825316,1.1645,0.220133987,76.74055556,8.554249738,74.35722222,9.012824385,0.666666667,0.372677996
2334351,2019-06-20 16:00,7175,5995,heroic,g2,0,2,0,3,29,15,1,1,26.83236811,3.939021265,27.75745969,3.651454868,0.397881989,953.0429722,1015.66631,0.410841219,42,14,90,32,26,0.5,1,1,30,0.6,1,1,0,0,0,1.074310345,0.194228022,13.10344828,3.817788018,1.586206897,1.390044439,1.074137931,0.194998802,74.23275862,7.350856106,70.79482759,7.694741205,0.525862069,0.35260623,1.10984127,0.232129494,13.87301587,4.340624136,1.571428571,1.034550523,1.109809524,0.232016615,75.68920635,8.57580193,70.98952381,9.301695942,0.523809524,0.338396914
2334352,2019-06-20 19:00,6667,4494,faze,mouz,0,2,0,3,6,14,1,1,28.74286378,4.009950393,29.27488634,4.393721243,0.443673444,1012.597185,998.3764119,0.520453916,38,11,94,20,31,0.516129032,2,1,17,0.705882353,1,1,0,0,0,1.090178571,0.237881206,13.875,4.297268651,1.178571429,0.888561093,1.090321429,0.237662659,74.89785714,8.944769165,69.90678571,8.747229992,0.571428571,0.346262847,1.169705882,0.243485539,13.26470588,3.632442247,1.264705882,1.170942896,1.170176471,0.244333604,77.23235294,9.696269768,73.23352941,9.323946047,0.529411765,0.319493544
2334353,2019-06-20 18:20,9215,5973,mibr,liquid,0,2,0,3,10,1,1,1,30.01355603,3.781603742,26.74463145,3.526278704,0.824435394,1063.851071,1028.7966,0.550276952,120,45,151,56,35,0.6,3,0,46,0.630434783,2,0,9,0.444444444,0.4428556,1.08859375,0.252121419,13.4375,3.395194214,1.40625,1.208288433,1.08915625,0.252347926,74.7034375,9.157680898,70.27375,9.759850072,0.515625,0.353207955,1.14308642,0.21854537,13.38271605,3.335436008,1.567901235,1.275972363,1.143308642,0.218852035,76.53432099,7.608915002,72.35753086,7.991510547,0.5,0.333333333
2334354,2019-06-21 15:00,5995,6667,g2,faze,2,0,1,3,15,6,1,1,28.27785821,3.606033419,28.073569,3.949006043,0.522824685,1004.611435,1006.976282,0.496596763,91,33,39,12,29,0.620689655,2,1,30,0.466666667,0,1,4,0,0.364500661,1.108412698,0.22816178,13.74603175,4.33504821,1.53968254,1.020821282,1.108539683,0.228179602,75.61333333,8.336166376,70.91587302,9.156580882,0.507936508,0.339140645,1.085892857,0.238834796,13.92857143,4.283928199,1.232142857,0.906151033,1.085892857,0.23877647,74.66642857,9.00321221,69.80571429,8.812490903,0.580357143,0.35072356
2334355,2019-06-21 18:30,6665,5973,astralis,liquid,1,2,0,3,2,1,1,1,26.4062208,4.09174398,27.14519215,3.490577209,0.417958882,1032.968816,1028.383431,0.506598517,153,40,152,57,23,0.565217391,0,1,44,0.681818182,3,1,4,0.5,0.617624521,1.161666667,0.221604001,14,2.483277404,1.277777778,1.016833623,1.1615,0.221209993,76.55055556,8.629725741,74.39555556,8.927967432,0.638888889,0.383896527,1.138,0.215675682,13.4,3.337663854,1.6,1.280624847,1.138225,0.21592869,76.3445,7.485623538,72.23375,8.014001244,0.48125,0.330186974
2334356,2019-06-22 15:00,6673,5995,nrg,g2,1,2,0,3,9,15,1,1,28.61895228,3.383134299,28.87778154,3.558804461,0.469935506,1056.321316,1015.38017,0.558647839,8,5,92,34,36,0.527777778,3,2,29,0.620689655,3,1,6,0.5,0.426007147,1.085970149,0.212308278,13.64179104,3.728476511,1.641791045,1.218042135,1.085820896,0.211903028,74.52835821,7.856008746,70.78477612,8.32918988,0.5,0.376551517,1.09,0.210775306,13.80327869,4.419849683,1.557377049,1.000403036,1.090262295,0.211115531,75.11278689,8.085093373,70.18360656,8.683171218,0.516393443,0.35026001
2334357,2019-06-22 19:10,4494,5973,mouz,liquid,0,2,0,3,14,1,1,1,30.06284555,4.318053543,28.61865584,3.401100804,0.655642044,993.580951,1018.924285,0.46359256,96,21,153,58,18,0.722222222,2,2,42,0.714285714,4,1,0,0,0,1.174722222,0.237574387,13.27777778,3.548169412,1.25,1.16368667,1.174888889,0.238285284,77.50555556,9.49156305,73.36777778,9.084928029,0.513888889,0.322449632,1.142179487,0.204335367,13.6025641,3.333357988,1.653846154,1.269230769,1.142384615,0.204513195,76.58974359,7.279514455,72.16717949,7.789004725,0.480769231,0.32465275
2334358,2019-06-23 16:00,5995,5973,g2,liquid,1,3,0,5,15,1,1,1,29.47851467,3.509922497,29.34771758,3.357586893,0.515271707,1006.03375,1018.358571,0.482270593,93,35,154,59,29,0.620689655,4,1,43,0.720930233,5,1,2,0,0.380952381,1.088125,0.210548948,13.71875,4.378458454,1.5,1.015504801,1.08834375,0.210730146,75.02,8.208023514,70.2525,8.641776076,0.515625,0.353207955,1.14325,0.202557245,13.6875,3.337640446,1.65,1.255985669,1.14355,0.202752552,76.6255,7.206625407,72.24875,7.73064929,0.475,0.325
2334370,2019-06-13 18:00,10150,9565,cr4zy,vitality,16,14,1,1,17,4,0,0,27.0084612,2.785368151,29.05745692,2.725418567,0.258317697,1005.906641,1046.566401,0.441751576,3,4,156,77,3,0.666666667,0,0,44,0.659090909,3,4,0,0,0,1.203333333,0.122156548,14.66666667,1.795054936,2.166666667,1.572330189,1.203,0.120602653,78.50666667,7.535840291,75.07666667,3.251080162,0.75,0.381881308,1.121315789,0.19722644,13.80263158,2.995697515,1.763157895,1.25518316,1.120921053,0.197146336,76.32526316,7.548098658,71.67578947,8.331356948,0.532894737,0.365768174
2334405,2019-06-14 15:00,8637,9565,sprout,vitality,16,3,0,1,28,4,0,0,27.55466719,2.906894185,28.36016259,2.694155292,0.39989159,1034.855815,1050.909571,0.476913216,23,17,157,80,37,0.540540541,4,1,46,0.630434783,1,1,3,0,0.324675325,1.066911765,0.215100916,13.51470588,3.314374429,1.176470588,1.316648782,1.066529412,0.215301599,73.65352941,7.763231923,69.43147059,8.300826547,0.522058824,0.347616078,1.116538462,0.197612849,13.76923077,2.930489925,1.769230769,1.260067936,1.116153846,0.197555255,76.16897436,7.546928496,71.50384615,8.37027957,0.519230769,0.370743429
2334425,2019-06-14 17:00,8135,5995,forze,g2,2,0,1,3,29,14,0,0,23.49723126,2.983415669,27.3113814,3.915575045,0.13346003,961.6356144,1011.544068,0.428665942,81,36,84,25,36,0.416666667,0,0,25,0.64,1,0,0,0,0,1.081904762,0.25183679,13.04761905,3.605236806,1.222222222,1.174388655,1.081714286,0.251650515,74.05650794,9.860332291,70.35206349,9.95342075,0.523809524,0.361089307,1.118035714,0.226750489,14.05357143,3.833217796,1.696428571,1.208890324,1.117678571,0.226810423,76.07357143,8.252262986,71.23857143,9.103538446,0.5625,0.328178142
2334433,2019-06-15 21:00,5995,5310,g2,hellraisers,2,1,1,3,14,24,0,0,27.26160991,3.799874086,26.69793904,4.510503756,0.559994706,1011.089043,985.0103133,0.537459984,85,26,53,14,25,0.6,0,1,16,0.5,3,1,2,1,0.720306513,1.106428571,0.228226302,14.26785714,4.458102861,1.75,1.183970318,1.106071429,0.228191012,75.60678571,8.340274299,70.96392857,9.128409672,0.544642857,0.344300348,1.006842105,0.224582716,12.86842105,4.651943864,1.710526316,1.098034002,1.007,0.224454778,70.94210526,9.599306762,67.72684211,9.494981806,0.486842105,0.353308463
2334443,2019-06-17 13:30,8637,5995,sprout,g2,0,2,0,3,28,14,0,1,26.93936045,3.222863958,27.70994304,3.362507332,0.409295443,1034.974513,1020.016851,0.521512516,26,19,87,27,39,0.538461538,1,3,26,0.615384615,1,2,0,0,0,1.076285714,0.222512738,13.52857143,3.272052342,1.157142857,1.305326607,1.075914286,0.222656798,73.96457143,8.015829462,69.70914286,8.383623959,0.528571429,0.347292737,1.109152542,0.236186425,14.06779661,4.543068502,1.728813559,1.176471433,1.108779661,0.236107708,75.63322034,8.73771456,71.02440678,9.486141233,0.550847458,0.35289259
2334444,2019-06-17 16:35,8135,5973,forze,liquid,1,2,0,3,29,1,0,1,23.87448221,3.013047202,30.42890811,3.26503767,0.023517811,966.9036477,1034.951013,0.40330521,84,37,148,51,36,0.444444444,1,3,41,0.609756098,2,2,0,0,0,1.093492063,0.248156113,13.25396825,3.766891076,1.365079365,1.383595354,1.093333333,0.247911146,74.70825397,9.493646086,70.86761905,9.863699315,0.53968254,0.370559287,1.141714286,0.225869567,13.34285714,3.417959769,1.542857143,1.261356575,1.141885714,0.226197609,76.34028571,7.892673994,72.206,8.168583965,0.492857143,0.332660886
2334474,2019-06-17 20:15,5995,5973,g2,liquid,0,2,0,3,15,1,0,1,27.70994304,3.362507332,30.42890811,3.26503767,0.209736605,1020.016851,1034.951013,0.47852124,87,28,148,52,27,0.62962963,2,0,42,0.619047619,3,0,0,0,0,1.112295082,0.235054186,14.06557377,4.4679876,1.704918033,1.178276907,1.112,0.235057858,75.81409836,8.73876785,71.13147541,9.475373056,0.549180328,0.347177354,1.139863014,0.226887777,13.23287671,3.398309604,1.534246575,1.261464595,1.140082192,0.227218183,76.38684932,7.908483546,72.08684932,8.229261668,0.506849315,0.336105319
2334495,2019-06-19 21:30,9565,9928,vitality,gamerlegion,2,0,1,3,4,21,0,1,28.36590086,2.626903698,24.94394435,3.393694209,0.853019462,1043.920461,950.2841205,0.631583043,162,82,81,31,46,0.630434783,0,5,30,0.5,0,3,1,0,0.407407407,1.109594595,0.189133438,13.82432432,2.983549981,1.756756757,1.249981738,1.109432432,0.189194457,76.07675676,6.875079185,71.37135135,7.980081339,0.513513514,0.367358844,1.0132,0.244454004,12.12,3.91734604,1.58,1.23434193,1.01364,0.245106896,72.7984,10.0136897,66.7952,9.88314813,0.55,0.304138127
2334540,2019-07-12 19:45,9565,8637,vitality,sprout,2,0,1,3,2,19,1,1,29.06233683,2.433585921,26.87776846,2.725725421,0.759445034,1010.661993,1023.641587,0.481329548,185,91,51,23,49,0.673469388,2,22,33,0.606060606,2,22,3,0.666666667,0.485532012,1.11402439,0.183787123,13.70731707,3.014144723,1.841463415,1.392221529,1.114,0.183506762,76.06609756,6.795405685,71.37902439,7.735633673,0.554878049,0.374541163,1.098166667,0.23110237,13.46666667,3.333999933,1.25,1.373863166,1.0979,0.231294452,74.61366667,8.73011454,70.69833333,8.618232063,0.541666667,0.356974167
2334555,2019-06-23 15:00,4602,9928,tricked,gamerlegion,0,2,0,3,27,21,1,1,26.78578417,4.007263209,23.90118703,3.507547523,0.79086859,998.5095838,959.6796218,0.555649301,92,35,0,1,32,0.6875,1,4,31,0.483870968,0,4,0,0,0,1.06641791,0.202364393,13.35820896,3.113291163,1.388059701,1.269095622,1.066477612,0.202533532,73.46179104,7.279613514,69.7358209,8.215635285,0.507462687,0.340023455,1.013076923,0.239707662,12.26923077,3.932680553,1.596153846,1.228814554,1.013461538,0.240349462,72.87,9.850527905,66.84076923,9.69949956,0.528846154,0.316432359
2334570,2019-06-25 16:10,6615,9928,optic,gamerlegion,16,13,1,1,18,23,0,0,29.77756885,4.466793545,25.45820423,3.189587897,0.882850696,1022.277958,956.7773019,0.593161905,20,10,2,2,27,0.555555556,4,8,32,0.5,1,2,2,1,0.666666667,1.020655738,0.229610282,12.86885246,3.851656701,1.31147541,1.152914818,1.020786885,0.229756615,71.96918033,8.82874558,67.42491803,9.912645116,0.581967213,0.340928432,1.018333333,0.237609624,12.37037037,3.893471726,1.611111111,1.223484197,1.018592593,0.23811377,73.04296296,9.718840357,67.01296296,9.582434669,0.537037037,0.316985977
