,match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr,rank_diff,age_diff,xp_diff,mp_diff,wr_diff,ws_diff,rust_diff,avg_hltv_rating_diff,sd_hltv_rating_diff,avg_fk_pr_diff,sd_fk_pr_diff,avg_cl_pr_diff,sd_cl_pr_diff,avg_pl_rating_diff,sd_pl_rating_diff,avg_pl_adr_diff,sd_pl_adr_diff,avg_plr_kast_diff,sd_plr_kast_diff,avg_pistol_wr_diff,sd_pistol_wr_diff
0,2333181,2019/06/13 19:00,7175,8120,heroic,avangar,2,0,1,3,25,16,0,1,27.38161934,4.1351548,28.23844088,3.24632761,0.404451962,969.1370185,1039.559553,0.400019299,35,10,87,30,26,0.5,1,21,29,0.620689655,0,25,0,0.0,0.0,1.082068966,0.183056036,13.5862069,3.714066842,1.517241379,1.392608311,1.081931034,0.183973748,74.67413793,6.948654058,71.30758621,7.296702919,0.551724138,0.36777119,1.084307692,0.20682188,14.13846154,3.80637895,1.246153846,1.095877158,1.084369231,0.207190701,73.34092308,7.66286665,70.95661538,8.137942714,0.484615385,0.303432045,-9,-52,-20,-3,-0.12068965499999995,1,-4,-0.0022387260000000797,-0.023765844000000008,-0.5522546399999992,-0.09231210800000023,0.271087533,0.2967311530000001,-0.002438197000000031,-0.023216953000000012,1.3332148500000045,-0.714212592,0.3509708299999943,-0.841239794999999,0.06710875299999997,0.06433914500000004
1,2333732,2019/06/14 18:20,8068,8637,ago,sprout,11,16,0,1,27,28,0,0,25.4441476,2.998371263,27.55466719,2.906894185,0.256743094,979.9165253,1034.855815,0.421588466,153,66,23,18,31,0.451612903,0,8,38,0.526315789,4,16,0,0.0,0.0,1.005636364,0.152610778,13.67272727,3.202581603,1.4,0.844231765,1.005527273,0.152394685,72.19381818,5.723712556,68.13163636,6.33899297,0.4,0.335748824,1.075072464,0.223889357,13.50724638,3.290844517,1.173913043,1.307243163,1.074666667,0.224021393,73.94463768,8.0719835,69.64550725,8.427354965,0.528985507,0.349783142,1,130,48,-7,-0.07470288599999997,-4,-8,-0.06943610000000011,-0.07127857900000001,0.16548088999999955,-0.08826291399999997,0.22608695699999992,-0.46301139800000013,-0.06913939400000002,-0.07162670800000001,-1.7508195000000057,-2.3482709440000002,-1.5138708899999926,-2.0883619949999996,-0.128985507,-0.01403431799999999
2,2333771,2019/06/07 11:00,6665,4411,astralis,ninjas-in-pyjamas,2,0,1,3,2,9,0,1,27.14257766,4.470595069,26.60267943,3.72988411,0.557909583,1027.866804,1075.091759,0.4324533,139,35,10,5,24,0.708333333,0,1,34,0.529411765,0,1,4,1.0,0.704817927,1.164411765,0.228179382,13.61764706,2.6123542,1.411764706,0.911290199,1.164176471,0.227935681,76.94235294,8.918195234,73.53764706,9.016960183,0.617647059,0.364990401,1.00328125,0.217363856,13.078125,4.206782795,1.671875,1.250683407,1.003,0.217157201,72.365625,8.245892514,66.79125,9.242935732,0.4765625,0.323912694,7,129,30,-10,0.17892156800000003,0,0,0.1611305150000002,0.010815525999999992,0.5395220599999995,-1.5944285949999997,-0.26011029399999996,-0.33939320799999995,0.1611764710000001,0.010778480000000007,4.576727940000012,0.6723027200000011,6.7463970599999925,-0.22597554899999928,0.14108455900000005,0.04107770700000002
3,2333773,2019/06/07 17:20,8297,6665,furia,astralis,2,1,1,3,11,2,0,0,29.3900711,3.726713454,27.14257766,4.470595069,0.728001624,1044.753059,1027.866804,0.524282159,136,51,139,36,32,0.75,0,1,25,0.72,1,0,1,1.0,0.533333333,1.146811594,0.195036175,13.36231884,3.212164445,1.492753623,1.314613388,1.147101449,0.195283973,77.42115942,7.387314536,72.8773913,7.491213723,0.565217391,0.350083256,1.178888889,0.230732864,13.72222222,2.577801724,1.361111111,0.917508031,1.178666667,0.23061271,77.32222222,8.957929793,74.16388889,9.268100392,0.638888889,0.365359623,-9,-3,15,7,0.030000000000000027,-1,1,-0.032077294999999895,-0.035696689000000004,-0.35990338000000044,0.634362721,0.131642512,0.39710535699999994,-0.031565217999999895,-0.035328737,0.09893719999999462,-1.570615257,-1.2864975899999962,-1.7768866689999987,-0.07367149799999995,-0.015276367000000013
4,2333775,2019/06/08 14:00,7533,8297,north,furia,0,2,0,3,15,11,0,1,29.68437614,4.081954386,28.78480181,3.613772485,0.598911696,974.7571692,1044.976128,0.400300587,30,14,137,52,24,0.583333333,2,2,33,0.757575758,1,1,0,0.0,0.0,1.073035714,0.231114687,13.89285714,4.332924497,1.142857143,0.989743319,1.073,0.231266081,72.69035714,8.968265473,69.95714286,9.842828737,0.446428571,0.362020267,1.139027778,0.195342717,13.33333333,3.175426481,1.513888889,1.322802744,1.139277778,0.195595474,77.06416667,7.446703922,72.525,7.586046218,0.555555556,0.358968,-4,-107,-38,-9,-0.17424242499999998,1,1,-0.06599206400000002,0.035771970000000014,0.55952381,1.1574980159999995,-0.3710317459999999,-0.3330594250000001,-0.06627777800000012,0.03567060700000002,-4.373809530000003,1.5215615510000005,-2.567857140000001,2.2567825189999997,-0.10912698499999995,0.0030522669999999974
5,2333776,2019/06/08 17:30,6673,9565,nrg,vitality,0,2,0,3,10,4,0,1,26.23158804,3.623752076,28.23974698,2.773614606,0.273432728,1066.810044,1056.681639,0.514571819,86,35,151,75,34,0.5,2,2,47,0.638297872,1,1,4,0.5,0.473491057,1.090322581,0.232683973,13.46774194,3.70578337,1.64516129,1.232578914,1.090387097,0.232267598,74.77193548,8.78029646,70.85387097,9.263911658,0.5,0.381000381,1.121139241,0.202971516,13.62025316,3.036919648,1.746835443,1.277540699,1.121037975,0.203191962,76.17037975,7.815102459,71.45164557,8.324644278,0.53164557,0.358811083,-6,-65,-40,-13,-0.138297872,1,1,-0.030816660000000162,0.029712456999999998,-0.15251122000000095,0.6688637219999998,-0.10167415299999982,-0.04496178499999992,-0.03065087799999988,0.029075635999999988,-1.3984442699999988,0.9651940010000004,-0.5977745999999939,0.9392673800000004,-0.03164557000000001,0.022189298000000024
6,2333777,2019/06/09 17:00,8297,9565,furia,vitality,0,2,0,3,11,4,0,1,29.61801552,3.560323747,28.56311699,2.751527117,0.624815725,1038.926387,1051.750876,0.481552454,138,53,152,76,34,0.764705882,2,1,48,0.645833333,2,1,2,1.0,0.666666667,1.135135135,0.19413873,13.35135135,3.28564623,1.540540541,1.337496544,1.135378378,0.194384385,76.85567568,7.451577936,72.33189189,7.579571348,0.554054054,0.354198444,1.12345679,0.201102888,13.61728395,3.008497846,1.790123457,1.293058862,1.123259259,0.20127702,76.27259259,7.744947501,71.55061728,8.250360313,0.543209877,0.361730502,-7,-14,-23,-14,0.118872549,0,0,0.011678344999999979,-0.006964157999999998,-0.2659325999999993,0.27714838399999975,-0.24958291600000004,0.04443768199999987,0.012119119000000067,-0.006892635000000008,0.5830830900000024,-0.2933695650000008,0.781274609999997,-0.6707889649999998,0.010844176999999955,-0.007532058000000008
7,2334190,2019/06/15 18:10,8120,10020,avangar,aristocracy,14,16,0,1,16,30,0,0,28.3504481,3.429049131,26.61722414,4.256707452,0.685108876,1043.559746,1000.880231,0.561113666,89,32,11,6,31,0.612903226,1,0,9,0.333333333,0,0,0,0.0,0.0,1.078382353,0.204454873,14.07352941,3.770302595,1.220588235,1.082556726,1.0785,0.204794122,73.27117647,7.504683543,70.76088235,8.033292076,0.470588235,0.307771317,1.035,0.179712071,13.92857143,3.41141541,1.928571429,1.279748062,1.033571429,0.180200172,73.84,7.996667163,67.93285714,8.330325348,0.5,0.377964473,14,78,26,22,0.279569893,1,0,0.04338235300000015,0.024742802000000008,0.14495798000000093,0.35888718499999994,-0.7079831940000001,-0.19719133599999994,0.04492857100000003,0.024593950000000003,-0.5688235300000031,-0.49198362000000007,2.828025210000007,-0.2970332720000002,-0.02941176499999998,-0.07019315600000003
8,2334217,2019/06/10 12:00,7175,4602,heroic,tricked,2,0,1,3,23,27,0,0,28.41734101,4.819341093,27.73046238,4.611386577,0.568013034,969.8096877,994.0581051,0.465160272,32,7,79,26,23,0.52173913,1,18,25,0.72,0,5,1,1.0,0.695652174,1.088,0.187946801,13.54,3.816857346,1.52,1.389100428,1.0878,0.188843745,75.008,7.002782304,71.4252,7.357408033,0.56,0.369323706,1.061836735,0.212494163,13.2244898,3.032243772,1.346938776,1.254396683,1.061959184,0.212630364,73.1922449,7.032856785,69.39795918,8.505199605,0.5,0.36421568,4,-47,-19,-2,-0.19826086999999992,1,13,0.026163265000000102,-0.024547362000000017,0.3155101999999985,0.7846135739999998,0.173061224,0.13470374500000015,0.0258408160000001,-0.02378661899999998,1.8157550999999899,-0.030074480999999764,2.027240820000003,-1.147791572,0.06000000000000005,0.005108025999999988
9,2334220,2019/06/10 15:10,7532,8637,big,sprout,2,1,1,3,22,29,0,0,23.01998947,4.472982054,27.22321532,2.998675211,0.119982461,1051.171911,1020.829949,0.543554922,20,4,19,12,17,0.294117647,0,18,36,0.527777778,2,1,0,0.0,0.0,0.964594595,0.2156899,13.21621622,4.454788709,1.405405405,1.441835532,0.964972973,0.216215919,71.11621622,8.110910687,65.74216216,8.281212581,0.459459459,0.336483773,1.047419355,0.212670694,13.58064516,3.52204297,1.096774194,1.131793858,1.047,0.213003938,72.76645161,7.51629608,68.95516129,8.219441693,0.516129032,0.33562342,7,1,-8,-19,-0.23366013100000005,-2,17,-0.08282475999999994,0.0030192059999999965,-0.3644289399999998,0.9327457389999996,0.308631211,0.31004167400000004,-0.08202702699999997,0.0032119810000000026,-1.650235390000006,0.5946146070000005,-3.21299913,0.06177088799999986,-0.05666957300000003,0.0008603529999999804
10,2334265,2019/06/11 18:10,7175,10150,heroic,cr4zy,1,2,0,3,25,17,0,1,30.49218841,4.335006731,26.20697011,2.814327015,0.888252704,969.0448765,1011.514807,0.439183467,33,8,1,2,24,0.541666667,2,1,1,1.0,1,1,0,0.0,0.0,1.092884615,0.186344765,13.65384615,3.797188309,1.5,1.379799317,1.092769231,0.187297441,75.18115385,6.943688239,71.65615385,7.361608351,0.567307692,0.367277486,1.195,0.015,15.0,1.0,4.0,1.0,1.199,0.017,78.35,2.65,75.41,0.91,1.0,0.0,-8,32,6,23,-0.458333333,1,0,-0.10211538500000006,0.171344765,-1.3461538500000003,2.797188309,-2.5,0.379799317,-0.10623076900000017,0.170297441,-3.168846149999993,4.293688239,-3.753846150000001,6.451608351,-0.432692308,0.367277486
11,2334266,2019/06/11 19:40,7532,4991,big,fnatic,0,2,0,3,22,8,0,1,25.02929975,4.318161865,27.06312698,3.982777094,0.292719444,1054.981068,1004.720595,0.57183027,21,5,142,40,18,0.333333333,1,1,29,0.517241379,0,12,0,0.0,0.0,0.97375,0.212363927,13.275,4.36455897,1.35,1.406236111,0.97395,0.212701428,71.2665,7.923829109,66.0715,8.166633196,0.4625,0.34255474,1.055866667,0.223601391,13.33333333,3.841296078,1.586666667,1.286787559,1.055866667,0.223826917,74.81013333,8.713655413,68.74026667,8.885205377,0.486666667,0.30521395,-14,-121,-35,-11,-0.183908046,1,-11,-0.08211666700000009,-0.011237464000000003,-0.05833332999999996,0.523262892,-0.23666666699999994,0.11944855199999993,-0.08191666700000011,-0.011125488999999988,-3.543633330000006,-0.789826304,-2.6687666699999966,-0.7185721810000008,-0.024166666999999975,0.03734079000000001
12,2334313,2019/06/14 14:05,5310,8135,hellraisers,forze,5,16,1,1,24,29,0,0,27.26922969,4.834792414,23.49723126,2.983415669,0.84816244,975.3620965,961.6356144,0.519743724,52,12,81,35,14,0.428571429,1,29,35,0.428571429,0,2,0,0.0,0.0,1.005882353,0.233428634,12.52941176,4.285648376,1.676470588,1.077049025,1.006235294,0.233224842,71.04,10.03449345,67.40823529,9.824805482,0.470588235,0.362612588,1.078387097,0.252319521,13.0483871,3.634189883,1.225806452,1.183479763,1.07816129,0.252099391,73.9583871,9.908974296,70.22709677,9.98421987,0.524193548,0.363976906,5,-29,-23,-21,0.0,1,27,-0.07250474399999995,-0.018890886999999995,-0.518975339999999,0.6514584930000002,0.4506641359999999,-0.10643073800000002,-0.07192599600000005,-0.018874549000000018,-2.9183870999999897,0.12551915399999913,-2.8188614800000096,-0.15941438800000007,-0.05360531299999993,-0.0013643179999999755
13,2334329,2019/06/18 12:00,5995,8008,g2,grayhound,16,13,1,1,15,19,1,1,28.29862209,3.316870336,26.93115841,5.877526145,0.633445237,1015.231976,1055.6022,0.442162636,88,29,73,9,28,0.607142857,1,4,8,0.5,1,27,0,0.0,0.0,1.106031746,0.234070534,13.93650794,4.457463924,1.682539683,1.179526362,1.105873016,0.233964011,75.64349206,8.660105604,70.90507937,9.412927934,0.53968254,0.348484102,1.057058824,0.225251877,13.94117647,4.491437451,1.470588235,1.288758959,1.056470588,0.225435035,73.82941176,8.18682476,69.46117647,9.204519275,0.411764706,0.308473191,4,15,20,20,0.10714285700000004,0,-23,0.04897292199999992,0.008818657000000008,-0.004668530000000004,-0.03397352700000056,0.211951448,-0.10923259699999988,0.049402428000000054,0.008528975999999994,1.8140803000000005,0.4732808439999996,1.4439028999999977,0.2084086590000016,0.12791783400000006,0.04001091100000004
14,2334330,2019/06/18 12:00,4991,6673,fnatic,nrg,12,16,0,1,7,9,1,1,27.87971221,3.713978295,27.8540426,3.372343429,0.502958808,994.7905614,1051.945438,0.418481545,149,41,4,2,26,0.576923077,1,7,34,0.5,0,10,7,0.857142857,0.529630538,1.075588235,0.206919865,13.60294118,3.618334464,1.617647059,1.328747882,1.075823529,0.206757526,75.42735294,8.387257776,69.555,8.329125634,0.463235294,0.300932087,1.09047619,0.218722326,13.58730159,3.697424761,1.682539683,1.294989083,1.090253968,0.218258182,74.74888889,8.087104984,70.90857143,8.371256729,0.484126984,0.377631024,2,145,39,-8,0.076923077,1,-3,-0.014887955000000064,-0.011802460999999986,0.015639590000001036,-0.07909029700000003,-0.06489262399999984,0.03375879900000012,-0.014430439000000073,-0.011500655999999998,0.6784640500000023,0.30015279200000045,-1.3535714299999881,-0.04213109500000023,-0.020891689999999963,-0.07669893699999997
15,2334334,2019/06/18 14:20,7533,5973,north,liquid,16,13,1,1,8,1,1,1,29.94084672,3.864683863,30.49694126,3.2541213,0.436368948,966.4739767,1028.990147,0.410990551,40,17,149,53,24,0.583333333,2,7,43,0.627906977,0,5,2,0.0,0.417989418,1.074074074,0.225696605,13.88888889,4.219297232,1.018518519,0.971648861,1.074296296,0.22590867,72.67962963,8.744418318,69.99925926,9.681559381,0.453703704,0.363477526,1.140533333,0.224213549,13.30666667,3.386141692,1.52,1.247504175,1.140746667,0.224520769,76.4784,7.822177538,72.104,8.170976278,0.513333333,0.336386022,-7,-109,-36,-19,-0.04457364399999997,2,2,-0.06645925899999994,0.0014830559999999826,0.5822222200000002,0.8331555399999999,-0.5014814810000001,-0.27585531399999996,-0.06645037099999995,0.001387900999999997,-3.7987703699999997,0.9222407799999992,-2.104740739999997,1.510583103,-0.05962962899999996,0.02709150399999999
16,2334336,2019/06/18 15:45,4494,9215,mouz,mibr,16,8,0,1,14,10,1,1,30.0803854,4.54109358,28.87706704,3.872718857,0.625769993,1007.53611,1074.93078,0.404209712,92,18,118,42,16,0.6875,2,7,32,0.5625,0,11,2,0.0,0.424015009,1.143529412,0.262363492,12.73529412,3.928095059,1.235294118,1.139112749,1.143588235,0.263493176,76.35470588,10.11273432,72.45176471,10.03335158,0.544117647,0.329162195,1.095862069,0.259130073,13.5862069,3.4940071,1.362068966,1.170002592,1.096275862,0.25941325,75.13793103,9.307539169,70.66,10.05518909,0.525862069,0.35260623,-4,-26,-24,-16,0.125,2,-4,0.04766734299999986,0.0032334189999999596,-0.8509127799999998,0.43408795899999975,-0.12677484799999994,-0.030889842999999972,0.04731237300000002,0.0040799260000000115,1.216774849999993,0.8051951509999995,1.7917647100000096,-0.021837510000001004,0.018255577999999995,-0.02344403500000003
17,2334337,2019/06/18 16:45,8008,4991,grayhound,fnatic,0,2,0,3,19,7,1,1,26.93115841,5.877526145,27.87971221,3.713978295,0.408052334,1055.6022,994.7905614,0.586632112,73,10,149,42,9,0.444444444,0,0,27,0.555555556,0,0,3,0.333333333,0.360846561,1.054444444,0.219170715,14.16666667,4.46280928,1.388888889,1.296957503,1.053888889,0.219341917,73.74,7.964699897,69.28111111,8.97594185,0.416666667,0.300462606,1.074202899,0.205732384,13.63768116,3.603424356,1.623188406,1.31987537,1.074492754,0.205546964,75.38231884,8.33453617,69.50985507,8.276925581,0.463768116,0.29877577,-12,-76,-32,-18,-0.11111111199999996,0,0,-0.019758455000000064,0.013438330999999998,0.52898551,0.859384924,-0.23429951699999996,-0.02291786700000009,-0.020603865,0.013794952999999999,-1.6423188400000015,-0.36983627299999977,-0.22874396000000274,0.6990162689999995,-0.04710144900000002,0.0016868360000000249
18,2334338,2019/06/18 16:55,6673,5995,nrg,g2,2,1,1,3,9,15,1,1,27.8540426,3.372343429,28.29862209,3.316870336,0.447677427,1051.945438,1015.231976,0.55263914,4,3,88,30,35,0.514285714,1,0,29,0.620689655,2,0,3,0.333333333,0.364359974,1.09109375,0.217062183,13.5625,3.673703002,1.6875,1.285435238,1.09084375,0.21659692,74.8075,8.037150848,70.995,8.333881149,0.484375,0.374674338,1.10546875,0.232277647,13.890625,4.437472491,1.703125,1.181626098,1.10525,0.232181637,75.6146875,8.595223413,70.8534375,9.348090751,0.5390625,0.345785875,6,-84,-27,6,-0.10640394099999995,-1,0,-0.014375000000000027,-0.015215464000000012,-0.328125,-0.7637694890000004,-0.015625,0.10380914000000008,-0.014406250000000176,-0.015584716999999998,-0.8071874999999977,-0.5580725649999998,0.14156250000000625,-1.014209602000001,-0.0546875,0.028888462999999975
19,2334340,2019/06/18 21:10,7175,6665,heroic,astralis,0,2,0,3,29,2,1,1,29.81405847,4.40940167,27.96501269,4.389396172,0.684578638,976.5767792,1033.542271,0.418746871,40,12,150,38,27,0.481481481,0,0,24,0.625,0,0,0,0.0,0.0,1.082241379,0.182558853,13.36206897,3.776964097,1.586206897,1.390044439,1.082,0.183445942,74.67172414,6.975720489,71.30965517,7.352850014,0.543103448,0.362991436,1.155294118,0.222845704,13.88235294,2.643134346,1.294117647,0.986062036,1.154941176,0.222745032,76.24058824,8.542575015,74.07588235,9.194620908,0.661764706,0.378087063,-27,-110,-26,3,-0.143518519,0,0,-0.07305273899999998,-0.04028685100000001,-0.5202839700000013,1.133829751,0.2920892500000001,0.403982403,-0.07294117599999983,-0.03929909000000001,-1.568864099999999,-1.5668545260000002,-2.7662271800000013,-1.8417708939999988,-0.11866125800000005,-0.015095627
20,2334344,2019/06/19 14:05,4991,7175,fnatic,heroic,1,2,0,3,7,29,1,1,27.03750196,3.654312516,26.62617888,4.088876833,0.545365367,990.6057459,962.6314556,0.540171468,150,43,41,13,28,0.571428571,1,1,28,0.464285714,0,1,1,1.0,0.695652174,1.075633803,0.203128575,13.63380282,3.553373468,1.591549296,1.317033209,1.075887324,0.202919227,75.38507042,8.23826641,69.59183099,8.186826641,0.464788732,0.306317791,1.073166667,0.186346377,13.18333333,3.836194584,1.566666667,1.382831234,1.0729,0.187190963,74.37133333,7.057689298,71.02,7.504623464,0.533333333,0.363623737,22,109,30,0,0.10714285699999998,1,0,0.0024671360000001474,0.016782197999999998,0.4504694899999997,-0.2828211159999996,0.024882628999999934,-0.06579802499999987,0.0029873240000000134,0.01572826400000002,1.0137370900000064,1.180577112,-1.4281690099999906,0.6822031769999999,-0.06854460099999998,-0.057305945999999996
21,2334345,2019/06/19 14:25,7533,6667,north,faze,1,2,0,3,8,6,1,1,30.25316226,3.825498572,27.39839543,4.098026897,0.782971516,972.2914501,1019.175132,0.432935531,41,18,37,10,25,0.6,3,1,30,0.5,1,1,2,1.0,0.605714286,1.074,0.223636068,13.92727273,4.190268143,1.036363636,0.97166467,1.074254545,0.223845744,72.65163636,8.66700048,70.04327273,9.598592142,0.454545455,0.360211141,1.095471698,0.231203301,13.90566038,4.075995773,1.188679245,0.912318295,1.095735849,0.230947201,75.25773585,8.692257809,69.9909434,8.552967104,0.575471698,0.341972999,-2,4,8,-5,0.09999999999999998,2,0,-0.02147169800000004,-0.0075672330000000065,0.021612349999999836,0.11427237000000012,-0.15231560900000018,0.05934637500000006,-0.021481303999999923,-0.007101456999999978,-2.6060994900000054,-0.025257328999998663,0.05232932999999207,1.045625037999999,-0.12092624299999999,0.018238142000000013
22,2334347,2019/06/19 18:05,5310,4494,hellraisers,mouz,0,2,0,3,25,14,1,1,25.49867982,4.421386678,28.89476201,4.444619773,0.189037704,991.2479853,1003.494013,0.482383844,57,16,93,19,18,0.444444444,0,1,16,0.6875,0,1,0,0.0,0.0,1.007380952,0.233422359,12.80952381,4.686546577,1.619047619,1.11167786,1.007714286,0.233285671,70.72142857,9.851850581,67.71809524,9.80096381,0.476190476,0.361089307,1.16375,0.248643193,13.1875,3.711784443,1.25,1.145643924,1.16425,0.249489353,77.031875,9.843011302,73.19375,9.603398406,0.546875,0.315222516,-11,-36,-3,2,-0.243055556,0,0,-0.15636904799999995,-0.015220834000000016,-0.37797619000000005,0.9747621339999997,0.36904761900000005,-0.03396606400000013,-0.1565357140000001,-0.016203681999999997,-6.310446429999999,0.008839279000000033,-5.475654759999998,0.19756540400000056,-0.07068452400000003,0.04586679100000002
23,2334348,2019/06/20 12:00,5973,5310,liquid,hellraisers,2,1,1,3,1,25,1,1,26.74463145,3.526278704,25.12091957,4.370644228,0.672056654,1028.7966,990.4383319,0.554978787,151,55,58,17,45,0.622222222,1,1,19,0.421052632,0,1,0,0.0,0.0,1.143846154,0.222590983,13.28205128,3.323951294,1.512820513,1.227292097,1.144076923,0.222887218,76.50230769,7.739462633,72.32615385,8.138668894,0.512820513,0.329863598,0.998292683,0.236827636,12.6097561,4.853352117,1.609756098,1.123540762,0.998634146,0.236476344,70.2204878,10.03033009,67.50341463,10.00205335,0.512195122,0.357631178,24,93,38,26,0.20116959,1,0,0.14555347100000005,-0.014236653000000016,0.672295179999999,-1.529400823,-0.09693558499999999,0.10375133500000011,0.14544277700000008,-0.013589126000000007,6.281819889999994,-2.290867457,4.8227392200000025,-1.8633844560000004,0.0006253910000000307,-0.027767580000000014
24,2334349,2019/06/20 12:00,9215,7533,mibr,north,2,1,1,3,10,8,1,1,30.01355603,3.781603742,29.10933709,3.759572245,0.600404241,1063.851071,967.9620948,0.63459515,120,44,42,19,34,0.588235294,2,1,25,0.56,0,1,3,0.0,0.399038462,1.08852459,0.255925425,13.45901639,3.471541305,1.393442623,1.204890152,1.089016393,0.256130505,74.76819672,9.294368735,70.3357377,9.951790095,0.516393443,0.35026001,1.071454545,0.223512604,14.05454545,3.900667457,1.0,0.97234487,1.071890909,0.22402481,72.38363636,8.506828992,70.09781818,9.557011075,0.454545455,0.360211141,-2,78,25,9,0.02823529399999991,2,0,0.01707004500000009,0.03241282099999998,-0.5955290600000005,-0.4291261519999998,0.3934426230000001,0.2325452819999999,0.017125484000000135,0.03210569500000002,2.384560360000009,0.787539743,0.23791951999999128,0.39477901999999965,0.06184798800000002,-0.009951131000000002
25,2334350,2019/06/20 15:35,6673,6665,nrg,astralis,2,1,1,3,9,2,1,1,27.58882275,3.463398373,26.14081708,4.231320074,0.656439658,1046.130254,1033.631133,0.517979925,6,4,152,39,35,0.514285714,2,2,25,0.64,1,2,0,0.0,0.0,1.089375,0.216368284,13.65625,3.788216723,1.640625,1.242064656,1.08925,0.215918532,74.641875,8.011032798,70.8540625,8.488359441,0.484375,0.374674338,1.165,0.220346949,13.94444444,2.581391146,1.333333333,0.971825316,1.1645,0.220133987,76.74055556,8.554249738,74.35722222,9.012824385,0.666666667,0.372677996,-7,-146,-35,10,-0.125714286,1,0,-0.07562500000000005,-0.003978664999999992,-0.28819443999999983,1.206825577,0.3072916670000001,0.27023933999999994,-0.07525000000000004,-0.004215455000000007,-2.0986805600000054,-0.5432169399999989,-3.5031597199999993,-0.524464944,-0.182291667,0.0019963419999999843
26,2334351,2019/06/20 16:00,7175,5995,heroic,g2,0,2,0,3,29,15,1,1,26.83236811,3.939021265,27.75745969,3.651454868,0.397881989,953.0429722,1015.66631,0.410841219,42,14,90,32,26,0.5,1,1,30,0.6,1,1,0,0.0,0.0,1.074310345,0.194228022,13.10344828,3.817788018,1.586206897,1.390044439,1.074137931,0.194998802,74.23275862,7.350856106,70.79482759,7.694741205,0.525862069,0.35260623,1.10984127,0.232129494,13.87301587,4.340624136,1.571428571,1.034550523,1.109809524,0.232016615,75.68920635,8.57580193,70.98952381,9.301695942,0.523809524,0.338396914,-14,-48,-18,-4,-0.09999999999999998,0,0,-0.03553092499999999,-0.03790147199999999,-0.7695675899999994,-0.5228361179999998,0.014778326000000064,0.3554939159999999,-0.035671593,-0.03701781300000001,-1.4564477300000078,-1.2249458240000006,-0.1946962199999973,-1.6069547370000006,0.002052544999999961,0.014209316000000027
27,2334352,2019/06/20 19:00,6667,4494,faze,mouz,0,2,0,3,6,14,1,1,28.74286378,4.009950393,29.27488634,4.393721243,0.443673444,1012.597185,998.3764119,0.520453916,38,11,94,20,31,0.516129032,2,1,17,0.705882353,1,1,0,0.0,0.0,1.090178571,0.237881206,13.875,4.297268651,1.178571429,0.888561093,1.090321429,0.237662659,74.89785714,8.944769165,69.90678571,8.747229992,0.571428571,0.346262847,1.169705882,0.243485539,13.26470588,3.632442247,1.264705882,1.170942896,1.170176471,0.244333604,77.23235294,9.696269768,73.23352941,9.323946047,0.529411765,0.319493544,8,-56,-9,14,-0.18975332099999997,1,0,-0.07952731099999988,-0.005604332999999989,0.6102941200000007,0.6648264040000003,-0.08613445299999989,-0.28238180299999993,-0.07985504199999993,-0.0066709450000000114,-2.334495799999999,-0.7515006030000002,-3.3267437000000086,-0.5767160550000003,0.04201680600000002,0.026769302999999967
28,2334353,2019/06/20 18:20,9215,5973,mibr,liquid,0,2,0,3,10,1,1,1,30.01355603,3.781603742,26.74463145,3.526278704,0.824435394,1063.851071,1028.7966,0.550276952,120,45,151,56,35,0.6,3,0,46,0.630434783,2,0,9,0.444444444,0.4428556,1.08859375,0.252121419,13.4375,3.395194214,1.40625,1.208288433,1.08915625,0.252347926,74.7034375,9.157680898,70.27375,9.759850072,0.515625,0.353207955,1.14308642,0.21854537,13.38271605,3.335436008,1.567901235,1.275972363,1.143308642,0.218852035,76.53432099,7.608915002,72.35753086,7.991510547,0.5,0.333333333,-9,-31,-11,-11,-0.03043478300000002,1,0,-0.05449266999999991,0.033576049000000024,0.05478394999999914,0.05975820600000015,-0.1616512349999999,-0.06768392999999984,-0.054152391999999994,0.033495891,-1.8308834899999908,1.5487658960000008,-2.0837808599999903,1.768339525000001,0.015625,0.01987462200000001
