match_id,datetime,team1_id,team2_id,team1,team2,t1_score,t2_score,win,format,team1_rank,team2_rank,rank_diff,lan,elim,t1_mu,t1_sigma,t2_mu,t2_sigma,ts_win_prob,t1_elo,t2_elo,elo_win_prob,t1_age,t1_xp,t2_age,t2_xp,t1_mp,t1_wr,t1_ws,t1_rust,t2_mp,t2_wr,t2_ws,t2_rust,h2h_maps,h2h_wr,h2h_rwp,t1_avg_hltv_rating,t1_sd_hltv_rating,t1_avg_fk_pr,t1_sd_fk_pr,t1_avg_cl_pr,t1_sd_cl_pr,t1_avg_pl_rating,t1_sd_pl_rating,t1_avg_pl_adr,t1_sd_pl_adr,t1_avg_plr_kast,t1_sd_plr_kast,t1_avg_pistol_wr,t1_sd_pistol_wr,t2_avg_hltv_rating,t2_sd_hltv_rating,t2_avg_fk_pr,t2_sd_fk_pr,t2_avg_cl_pr,t2_sd_cl_pr,t2_avg_pl_rating,t2_sd_pl_rating,t2_avg_pl_adr,t2_sd_pl_adr,t2_avg_plr_kast,t2_sd_plr_kast,t2_avg_pistol_wr,t2_sd_pistol_wr
2333181,2019-06-13 19:00,7175,8120,heroic,avangar,2,0,1,3,25,16,9,0,1,27.38161934,4.1351548,28.23844088,3.24632761,0.404451962,969.1370185,1039.559553,0.400019299,35,10,87,30,26,0.5,1,21,29,0.620689655,0,25,0,0.0,0.0,1.082068966,0.183056036,13.5862069,3.714066842,1.517241379,1.392608311,1.081931034,0.183973748,74.67413793,6.948654058,71.30758621,7.296702919,0.551724138,0.36777119,1.084307692,0.20682188,14.13846154,3.80637895,1.246153846,1.095877158,1.084369231,0.207190701,73.34092308,7.66286665,70.95661538,8.137942714,0.484615385,0.303432045
2333732,2019-06-14 18:20,8068,8637,ago,sprout,11,16,0,1,27,28,-1,0,0,25.4441476,2.998371263,27.55466719,2.906894185,0.256743094,979.9165253,1034.855815,0.421588466,153,66,23,18,31,0.451612903,0,8,38,0.526315789,4,16,0,0.0,0.0,1.005636364,0.152610778,13.67272727,3.202581603,1.4,0.844231765,1.005527273,0.152394685,72.19381818,5.723712556,68.13163636,6.33899297,0.4,0.335748824,1.075072464,0.223889357,13.50724638,3.290844517,1.173913043,1.307243163,1.074666667,0.224021393,73.94463768,8.0719835,69.64550725,8.427354965,0.528985507,0.349783142
2333771,2019-06-07 11:00,6665,4411,astralis,ninjas-in-pyjamas,2,0,1,3,2,9,-7,0,1,27.14257766,4.470595069,26.60267943,3.72988411,0.557909583,1027.866804,1075.091759,0.4324533,139,35,10,5,24,0.708333333,0,1,34,0.529411765,0,1,4,1.0,0.704817927,1.164411765,0.228179382,13.61764706,2.6123542,1.411764706,0.911290199,1.164176471,0.227935681,76.94235294,8.918195234,73.53764706,9.016960183,0.617647059,0.364990401,1.00328125,0.217363856,13.078125,4.206782795,1.671875,1.250683407,1.003,0.217157201,72.365625,8.245892514,66.79125,9.242935732,0.4765625,0.323912694
2333772,2019-06-07 14:00,5005,9215,complexity,mibr,2,1,1,3,43,8,35,0,1,25.90329563,5.858741896,29.87413796,3.927556598,0.169453759,1031.482746,1070.411895,0.44420973,1,2,107,41,16,0.375,1,1,34,0.588235294,0,1,3,0.333333333,0.366563995,1.036341463,0.199166018,13.73170732,3.689301542,1.536585366,1.398563043,1.035804878,0.199444988,73.29170732,8.329552415,69.01560976,7.161301847,0.548780488,0.345791387,1.128387097,0.262298731,13.77419355,3.447389638,1.290322581,1.068419043,1.128870968,0.262673751,76.52677419,9.797337323,71.82806452,10.05121816,0.524193548,0.352724641
2333773,2019-06-07 17:20,8297,6665,furia,astralis,2,1,1,3,11,2,9,0,0,29.3900711,3.726713454,27.14257766,4.470595069,0.728001624,1044.753059,1027.866804,0.524282159,136,51,139,36,32,0.75,0,1,25,0.72,1,0,1,1.0,0.533333333,1.146811594,0.195036175,13.36231884,3.212164445,1.492753623,1.314613388,1.147101449,0.195283973,77.42115942,7.387314536,72.8773913,7.491213723,0.565217391,0.350083256,1.178888889,0.230732864,13.72222222,2.577801724,1.361111111,0.917508031,1.178666667,0.23061271,77.32222222,8.957929793,74.16388889,9.268100392,0.638888889,0.365359623
2333774,2019-06-07 21:35,9565,5005,vitality,complexity,2,0,1,3,4,43,-39,0,0,28.04224567,2.813306088,25.90329563,5.858741896,0.705112748,1057.921834,1031.482746,0.537975631,150,74,1,3,46,0.630434783,0,1,17,0.411764706,2,0,1,1.0,0.64,1.118051948,0.204514242,13.5974026,3.071696262,1.727272727,1.265284359,1.117844156,0.204674151,76.02805195,7.863352617,71.29246753,8.363566653,0.532467532,0.363404379,1.045,0.201714244,13.47727273,3.701895315,1.522727273,1.373261485,1.044545455,0.20206181,73.57272727,8.288157039,69.30590909,7.051413243,0.556818182,0.35700632
2333775,2019-06-08 14:00,7533,8297,north,furia,0,2,0,3,15,11,4,0,1,29.68437614,4.081954386,28.78480181,3.613772485,0.598911696,974.7571692,1044.976128,0.400300587,30,14,137,52,24,0.583333333,2,2,33,0.757575758,1,1,0,0.0,0.0,1.073035714,0.231114687,13.89285714,4.332924497,1.142857143,0.989743319,1.073,0.231266081,72.69035714,8.968265473,69.95714286,9.842828737,0.446428571,0.362020267,1.139027778,0.195342717,13.33333333,3.175426481,1.513888889,1.322802744,1.139277778,0.195595474,77.06416667,7.446703922,72.525,7.586046218,0.555555556,0.358968
2333776,2019-06-08 17:30,6673,9565,nrg,vitality,0,2,0,3,10,4,6,0,1,26.23158804,3.623752076,28.23974698,2.773614606,0.273432728,1066.810044,1056.681639,0.514571819,86,35,151,75,34,0.5,2,2,47,0.638297872,1,1,4,0.5,0.473491057,1.090322581,0.232683973,13.46774194,3.70578337,1.64516129,1.232578914,1.090387097,0.232267598,74.77193548,8.78029646,70.85387097,9.263911658,0.5,0.381000381,1.121139241,0.202971516,13.62025316,3.036919648,1.746835443,1.277540699,1.121037975,0.203191962,76.17037975,7.815102459,71.45164557,8.324644278,0.53164557,0.358811083
2333777,2019-06-09 17:00,8297,9565,furia,vitality,0,2,0,3,11,4,7,0,1,29.61801552,3.560323747,28.56311699,2.751527117,0.624815725,1038.926387,1051.750876,0.481552454,138,53,152,76,34,0.764705882,2,1,48,0.645833333,2,1,2,1.0,0.666666667,1.135135135,0.19413873,13.35135135,3.28564623,1.540540541,1.337496544,1.135378378,0.194384385,76.85567568,7.451577936,72.33189189,7.579571348,0.554054054,0.354198444,1.12345679,0.201102888,13.61728395,3.008497846,1.790123457,1.293058862,1.123259259,0.20127702,76.27259259,7.744947501,71.55061728,8.250360313,0.543209877,0.361730502
2334078,2019-06-07 16:00,5378,8068,virtuspro,ago,2,0,1,3,58,26,32,1,1,24.60405536,4.66009948,25.13597283,3.364628439,0.442686263,991.8787138,964.750627,0.53896131,25,15,146,61,21,0.476190476,3,3,29,0.482758621,1,1,0,0.0,0.0,0.973428571,0.199383949,13.48571429,4.364607189,1.514285714,1.227574346,0.974114286,0.199192623,70.33657143,7.143531717,66.93371429,8.624525523,0.457142857,0.365892814,1.015964912,0.195814625,13.54385965,3.46951726,1.385964912,0.893532041,1.015754386,0.195777199,72.3922807,6.7920095,68.35859649,7.415133752,0.421052632,0.334945317
2334113,2019-06-07 18:00,4688,8481,epsilon,valiance,13,16,0,1,38,17,21,0,0,21.50482871,3.304567419,25.84510721,3.025742963,0.095753131,1018.122621,1010.830991,0.51049196,23,19,88,33,48,0.291666667,1,0,32,0.53125,0,1,0,0.0,0.0,0.98746988,0.22524334,12.43373494,3.930703273,1.518072289,1.133939139,0.98713253,0.225504456,70.89807229,9.240642347,66.55662651,9.944425244,0.403614458,0.351055477,1.142295082,0.249099318,13.36065574,3.562246422,1.836065574,1.439265841,1.141737705,0.248932271,75.96622951,9.450548109,73.07901639,9.315929193,0.590163934,0.332750543
2334114,2019-06-07 19:20,8481,7718,valiance,movistar-riders,16,11,1,1,17,31,-14,0,0,25.84510721,3.025742963,26.37949516,3.95216288,0.438559469,1010.830991,985.7061713,0.536094625,88,34,61,15,33,0.545454545,1,0,21,0.523809524,0,2,0,0.0,0.0,1.142580645,0.247092352,13.37096774,3.534319622,1.822580645,1.431491367,1.141967742,0.246923128,75.95,9.374881161,73.06870968,9.240845947,0.588709677,0.330251536,1.046153846,0.180051494,13.71794872,3.411509313,1.538461538,1.058449612,1.046871795,0.179919523,73.06307692,6.431345576,69.23948718,7.056483452,0.461538462,0.327864406
2334119,2019-06-11 14:00,8135,9183,forze,winstrike,3,0,1,5,29,51,-22,1,1,23.69233423,3.097442674,26.96552958,4.417867067,0.182986391,953.7331146,1025.329943,0.398398028,78,32,12,3,34,0.441176471,1,9,21,0.523809524,1,5,2,1.0,0.623688156,1.062542373,0.240420488,12.88135593,3.594179597,1.220338983,1.179885036,1.062271186,0.240074694,73.18508475,9.26846565,69.88508475,9.923876767,0.516949153,0.356133922,1.008837209,0.218836344,12.79069767,3.605926256,1.11627907,0.945227974,1.008418605,0.218910859,71.78837209,9.61497498,66.71488372,9.805263032,0.418604651,0.356504877
2334186,2019-06-15 12:00,8120,9183,avangar,winstrike,16,14,1,1,16,51,-35,0,0,28.3504481,3.429049131,25.18108798,4.279116976,0.808139669,1043.559746,1031.226234,0.5177419,89,31,16,4,30,0.6,0,2,22,0.5,0,4,3,0.666666667,0.622053872,1.08,0.205542602,14.13432836,3.765101027,1.223880597,1.090267604,1.080119403,0.205884152,73.2761194,7.56037134,70.88179104,8.031368896,0.47761194,0.304601965,0.987608696,0.233482005,12.47826087,3.826333984,1.108695652,0.93781107,0.987,0.233898064,71.04478261,10.06221532,65.96913043,10.0147836,0.402173913,0.355386581
2334187,2019-06-15 13:40,10150,6685,cr4zy,ancient,12,16,0,1,17,46,-29,0,0,26.41386489,2.758440079,28.13716873,3.652659736,0.302920026,1000.659917,951.6667626,0.570043166,5,5,44,16,4,0.75,0,100,15,0.6,1,11,0,0.0,0.0,1.187142857,0.119846841,14.71428571,1.665986256,2.0,1.511857892,1.186857143,0.11845123,78.08857143,7.051596432,74.35142857,3.495055399,0.785714286,0.36421568,1.139032258,0.214451361,14.03225806,3.063667115,1.741935484,1.501993126,1.13883871,0.214559578,77.36903226,7.715443815,72.26903226,8.039507028,0.483870968,0.347429988
2334188,2019-06-15 15:25,4602,10020,tricked,aristocracy,5,16,1,1,31,30,1,0,0,26.08531932,4.076199885,26.61722414,4.256707452,0.443259028,1003.787317,1000.880231,0.504183536,84,30,11,5,29,0.655172414,0,10,8,0.375,1,6,3,0.666666667,0.576775715,1.052033898,0.212967569,13.18644068,3.016758707,1.389830508,1.327887952,1.052169492,0.212949358,72.78644068,7.488548039,68.98135593,8.470775975,0.474576271,0.349621209,1.006923077,0.154092111,14.07692308,3.496405593,2.0,1.300887271,1.005692308,0.15520477,72.35846154,6.175457437,66.78153846,7.494988937,0.5,0.39223227
2334190,2019-06-15 18:10,8120,10020,avangar,aristocracy,14,16,0,1,16,30,-14,0,0,28.3504481,3.429049131,26.61722414,4.256707452,0.685108876,1043.559746,1000.880231,0.561113666,89,32,11,6,31,0.612903226,1,0,9,0.333333333,0,0,0,0.0,0.0,1.078382353,0.204454873,14.07352941,3.770302595,1.220588235,1.082556726,1.0785,0.204794122,73.27117647,7.504683543,70.76088235,8.033292076,0.470588235,0.307771317,1.035,0.179712071,13.92857143,3.41141541,1.928571429,1.279748062,1.033571429,0.180200172,73.84,7.996667163,67.93285714,8.330325348,0.5,0.377964473
2334193,2019-06-16 14:15,10150,9085,cr4zy,chaos,2,0,1,3,17,45,-28,0,1,26.00554727,2.88150308,25.26697343,3.031657613,0.590388319,1000.536693,1060.205413,0.414964207,6,6,19,11,5,0.6,0,1,34,0.558823529,0,1,0,0.0,0.0,1.14875,0.151280989,14.5,1.658312395,1.75,1.5612495,1.149,0.149361976,76.2925,8.129606002,72.8275,5.190856745,0.8125,0.347985273,1.029642857,0.197673651,13.26785714,4.429975296,1.375,1.111024302,1.030422619,0.198148308,72.24708333,8.042839023,69.30452381,8.107938311,0.5625,0.284455934
2334194,2019-06-16 17:10,8120,4602,avangar,tricked,0,2,0,3,16,31,-15,0,0,28.46527739,3.223823653,28.45533847,4.533145262,0.50109388,1044.43965,1008.819375,0.551082843,90,33,85,32,32,0.59375,0,1,31,0.677419355,2,0,0,0.0,0.0,1.07358209,0.203475045,14.11940299,3.791279814,1.253731343,1.110913079,1.073850746,0.203916668,73.22,7.503218016,70.72,8.021912527,0.470149254,0.310038479,1.04984127,0.212718549,13.26984127,3.127991136,1.396825397,1.315833764,1.05,0.212719653,72.82507937,7.432488928,68.97746032,8.490533658,0.476190476,0.338396914
2334195,2019-06-16 20:15,6685,10150,ancient,cr4zy,2,1,1,3,46,17,29,0,0,26.17089887,4.051142851,26.00554727,2.88150308,0.519097122,947.4468164,1000.536693,0.424186674,45,18,6,7,17,0.588235294,0,1,6,0.666666667,1,0,1,1.0,0.571428571,1.131212121,0.211556391,13.96969697,3.019982425,1.787878788,1.472116097,1.131090909,0.211533558,76.83818182,7.786440995,71.99090909,7.889337785,0.484848485,0.35855029,1.154,0.136616251,14.8,1.661324773,1.7,1.417744688,1.1532,0.134821957,77.016,7.414633099,72.582,4.70155251,0.7,0.4
2334197,2019-06-17 14:00,10020,6685,aristocracy,ancient,1,2,0,3,30,46,-16,0,1,25.90233632,4.02992174,26.6139883,3.923275472,0.422641322,1010.982939,957.4468164,0.57644064,13,7,46,19,10,0.4,1,2,18,0.611111111,1,1,0,0.0,0.0,1.039333333,0.1743738,14.0,3.306559138,1.933333333,1.236482466,1.038266667,0.174974081,74.05866667,7.768718356,68.51466667,8.337089713,0.5,0.365148372,1.116111111,0.216964894,14.0,3.399346342,1.75,1.421560176,1.115944444,0.217177596,76.32666667,8.01506221,71.54444444,8.212320164,0.472222222,0.352460487
2334217,2019-06-10 12:00,7175,4602,heroic,tricked,2,0,1,3,23,27,-4,0,0,28.41734101,4.819341093,27.73046238,4.611386577,0.568013034,969.8096877,994.0581051,0.465160272,32,7,79,26,23,0.52173913,1,18,25,0.72,0,5,1,1.0,0.695652174,1.088,0.187946801,13.54,3.816857346,1.52,1.389100428,1.0878,0.188843745,75.008,7.002782304,71.4252,7.357408033,0.56,0.369323706,1.061836735,0.212494163,13.2244898,3.032243772,1.346938776,1.254396683,1.061959184,0.212630364,73.1922449,7.032856785,69.39795918,8.505199605,0.5,0.36421568
2334218,2019-06-09 18:55,8637,8769,sprout,nordavind,2,0,1,3,29,54,-25,0,1,26.01214149,3.048027557,25.0,8.333333333,0.584131796,1011.309028,1000.0,0.516269254,18,11,8,3,35,0.514285714,1,3,2,1.0,2,0,0,0.0,0.0,1.037333333,0.208253585,13.55,3.575029137,1.083333333,1.14443096,1.036733333,0.208318976,72.52666667,7.514128618,68.67366667,8.205942962,0.5,0.329140294,1.125,0.113247517,15.5,2.291287847,2.25,0.829156198,1.1255,0.110248583,73.17,1.207766534,75.435,6.841160355,0.875,0.216506351
2334219,2019-06-10 12:00,10150,8769,cr4zy,nordavind,2,0,1,3,17,54,-37,0,0,26.12268056,2.938428466,29.03211225,7.751456088,0.261199303,1001.596184,994.2747742,0.510534797,0,1,9,4,0,0.0,0,100,3,0.666666667,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998333333,0.206188964,13.0,4.163331999,1.666666667,1.105541597,0.998666667,0.204833808,69.18,6.238493408,70.35333333,9.389055094,0.583333333,0.448763734
2334220,2019-06-10 15:10,7532,8637,big,sprout,2,1,1,3,22,29,-7,0,0,23.01998947,4.472982054,27.22321532,2.998675211,0.119982461,1051.171911,1020.829949,0.543554922,20,4,19,12,17,0.294117647,0,18,36,0.527777778,2,1,0,0.0,0.0,0.964594595,0.2156899,13.21621622,4.454788709,1.405405405,1.441835532,0.964972973,0.216215919,71.11621622,8.110910687,65.74216216,8.281212581,0.459459459,0.336483773,1.047419355,0.212670694,13.58064516,3.52204297,1.096774194,1.131793858,1.047,0.213003938,72.76645161,7.51629608,68.95516129,8.219441693,0.516129032,0.33562342
2334222,2019-06-10 18:50,4494,5378,mouz,virtuspro,2,0,1,3,14,58,-44,0,0,28.19324461,4.71233564,26.18508861,4.305631874,0.697064892,1007.720734,991.7829194,0.522920284,84,16,28,18,15,0.666666667,0,20,22,0.5,0,1,0,0.0,0.0,1.137096774,0.251924125,13.19354839,4.145882955,1.290322581,1.223257111,1.136967742,0.252836232,76.47677419,10.03486322,72.43741935,9.307436835,0.516129032,0.323386091,1.000789474,0.209829274,13.71052632,4.025627736,1.473684211,1.208235819,1.001,0.209069996,71.28,6.993800262,68.44578947,8.475531231,0.486842105,0.371463006
2334223,2019-06-10 18:10,6615,9928,optic,gamerlegion,2,0,1,3,21,34,-13,0,0,27.13446117,4.779162737,23.90225827,3.496313261,0.803506112,1008.739155,951.0195555,0.582309344,5,3,72,25,22,0.5,0,4,24,0.541666667,0,3,0,0.0,0.0,1.0356,0.229783898,13.06,3.926372372,1.54,1.186760296,1.03556,0.230087041,72.544,8.422260979,67.9224,9.695633359,0.58,0.337045991,1.0425,0.24750505,12.35,3.602429736,1.55,1.223723825,1.0432,0.248060396,73.8695,10.20976492,67.964,9.956194253,0.575,0.307205143
2334224,2019-06-10 21:05,8513,6685,windigo,ancient,0,2,0,3,19,46,-27,0,0,27.39180085,3.190774685,24.48646052,4.32692845,0.791818727,983.4500777,963.9704803,0.528004057,13,4,39,13,28,0.607142857,0,11,12,0.583333333,1,6,0,0.0,0.0,1.052058824,0.216547501,13.25,3.639549908,1.852941176,1.477922885,1.052029412,0.216712195,74.27264706,8.553222925,69.65558824,8.177339453,0.536764706,0.335587462,1.1404,0.225592198,13.64,3.096837096,1.76,1.504127654,1.14032,0.22552813,77.5496,8.085356878,72.3632,8.396047985,0.5,0.346410162
2334225,2019-06-10 21:05,7533,9722,north,nochance,2,0,1,3,9,61,-52,0,0,29.20716469,3.945103845,24.98958985,5.05684257,0.859245176,966.9813995,942.484407,0.535195702,32,15,42,4,24,0.583333333,0,2,15,0.4,1,15,0,0.0,0.0,1.082181818,0.229185839,14.25454545,4.419864999,1.072727273,0.969621209,1.082327273,0.229225023,73.00763636,8.923415156,70.26545455,9.745407463,0.472727273,0.349261322,1.014193548,0.224266175,12.32258065,3.559513348,1.129032258,1.039290561,1.01483871,0.223130672,73.12387097,7.814311799,66.91096774,8.966249029,0.516129032,0.347429988
2334258,2019-06-11 19:00,8068,4688,ago,epsilon,9,16,1,1,27,42,-15,0,0,25.24096048,3.082113054,22.59532058,3.248534574,0.787185175,979.6229548,1022.085325,0.439194186,150,63,27,21,30,0.5,0,4,47,0.319148936,1,0,1,0.0,0.111111111,1.026206897,0.184464066,13.82758621,3.152108933,1.431034483,0.853230554,1.026172414,0.184290357,72.65275862,6.362036866,68.86586207,7.074628791,0.396551724,0.331644553,0.979506173,0.221893653,12.35802469,3.969975719,1.567901235,1.164689029,0.979061728,0.222179571,70.49753086,9.177492265,66.24567901,9.750924861,0.401234568,0.34622972
2334260,2019-06-11 17:00,8068,7718,ago,movistar-riders,16,12,1,1,27,32,-5,0,0,25.24096048,3.082113054,25.54143012,3.878978439,0.465284961,979.6229548,990.9346876,0.483726857,150,62,65,16,29,0.482758621,0,4,20,0.5,0,4,0,0.0,0.0,1.024912281,0.185813742,13.80701754,3.175777824,1.421052632,0.857318717,1.024877193,0.185638025,72.61403509,6.410821952,68.87087719,7.136314907,0.394736842,0.334255419,1.059444444,0.16556208,14.13888889,2.699308325,1.472222222,1.066825798,1.060166667,0.165217954,73.56055556,5.813733713,69.82111111,6.570092075,0.486111111,0.322449632
2334265,2019-06-11 18:10,7175,10150,heroic,cr4zy,1,2,0,3,25,17,8,0,1,30.49218841,4.335006731,26.20697011,2.814327015,0.888252704,969.0448765,1011.514807,0.439183467,33,8,1,2,24,0.541666667,2,1,1,1.0,1,1,0,0.0,0.0,1.092884615,0.186344765,13.65384615,3.797188309,1.5,1.379799317,1.092769231,0.187297441,75.18115385,6.943688239,71.65615385,7.361608351,0.567307692,0.367277486,1.195,0.015,15.0,1.0,4.0,1.0,1.199,0.017,78.35,2.65,75.41,0.91,1.0,0.0
2334266,2019-06-11 19:40,7532,4991,big,fnatic,0,2,0,3,22,8,14,0,1,25.02929975,4.318161865,27.06312698,3.982777094,0.292719444,1054.981068,1004.720595,0.57183027,21,5,142,40,18,0.333333333,1,1,29,0.517241379,0,12,0,0.0,0.0,0.97375,0.212363927,13.275,4.36455897,1.35,1.406236111,0.97395,0.212701428,71.2665,7.923829109,66.0715,8.166633196,0.4625,0.34255474,1.055866667,0.223601391,13.33333333,3.841296078,1.586666667,1.286787559,1.055866667,0.223826917,74.81013333,8.713655413,68.74026667,8.885205377,0.486666667,0.30521395
2334267,2019-06-11 22:10,6615,4494,optic,mouz,1,2,0,3,33,15,18,0,1,30.44428991,4.365171115,28.81794663,4.638099436,0.66143764,1015.589282,1012.491531,0.504457903,6,4,85,17,22,0.5,1,1,16,0.6875,1,1,3,0.333333333,0.503918411,1.0292,0.22188141,12.98,3.86,1.48,1.203993355,1.02912,0.222057708,72.55,8.438541343,67.658,9.337295754,0.58,0.337045991,1.143333333,0.249820137,13.21212121,4.110279617,1.272727273,1.18763139,1.143393939,0.250804516,76.57151515,9.876086859,72.46848485,9.231662289,0.545454545,0.334021329
2334272,2019-06-11 22:30,6685,7533,ancient,north,0,2,0,3,46,9,37,0,1,27.83515692,3.752856192,29.43835995,3.915926384,0.327370347,960.8230885,971.6294425,0.48445342,40,14,33,16,13,0.615384615,2,1,25,0.6,1,1,0,0.0,0.0,1.147777778,0.221063646,13.88888889,3.154459904,1.888888889,1.5234788,1.147555556,0.221025444,77.94740741,7.960847057,72.67481481,8.238596775,0.5,0.36004115,1.083157895,0.225218474,14.24561404,4.345922476,1.052631579,0.962836683,1.083403509,0.225279542,73.14421053,8.807740405,70.30736842,9.575555598,0.456140351,0.353934053
2334273,2019-06-11 15:10,8513,9722,windigo,nochance,1,2,0,3,19,61,-42,0,1,26.84488886,3.154699833,24.59815419,4.987776243,0.7254868,978.1929313,950.4053034,0.539904562,14,5,43,5,29,0.586206897,0,1,16,0.375,0,1,4,1.0,0.587491474,1.047857143,0.215869622,13.22857143,3.669065387,1.857142857,1.466635745,1.047828571,0.215996757,74.154,8.5637731,69.40828571,8.254454377,0.535714286,0.341440526,1.01,0.218410234,12.36363636,3.462510753,1.090909091,1.025837023,1.010606061,0.217296605,72.84666667,7.653151724,66.81272727,8.746204466,0.545454545,0.355980004
2334284,2019-06-12 18:30,8637,6615,sprout,optic,2,1,1,3,28,33,-5,0,1,26.35155384,2.964558088,29.27634696,4.272291897,0.20413108,1026.254553,1007.719738,0.526648467,21,13,7,5,34,0.5,0,2,22,0.5,0,1,3,0.666666667,0.545029683,1.049193548,0.209756375,13.5483871,3.396760408,1.129032258,1.15680136,1.048806452,0.210028096,72.87612903,7.483064612,68.91741935,8.198250391,0.516129032,0.347429988,1.021960784,0.235755104,12.96078431,3.865182868,1.352941176,1.134547148,1.021960784,0.235788037,71.95764706,9.239936038,67.20117647,10.17942747,0.598039216,0.328687345
2334288,2019-06-12 12:15,9722,7175,nochance,heroic,2,1,1,3,61,25,36,0,1,26.34878165,4.83899655,28.538349,4.214224644,0.288340684,943.9639673,962.8963079,0.472781107,44,6,34,9,17,0.411764706,1,1,25,0.52,0,1,1,0.0,0.304347826,1.027777778,0.230085867,12.33333333,3.341656276,1.194444444,1.049323709,1.0285,0.229069313,73.79277778,8.468641702,67.59777778,9.039012701,0.569444444,0.356541601,1.085636364,0.183875092,13.72727273,3.719504099,1.509090909,1.373419452,1.085636364,0.184699497,74.70909091,7.045854816,71.54872727,7.202540727,0.563636364,0.369945272
2334293,2019-06-12 20:15,5378,8068,virtuspro,ago,16,10,1,1,50,27,23,0,0,26.71202299,4.128917853,25.46125689,3.059670587,0.639560663,991.4365991,984.7856862,0.509570264,30,22,151,65,24,0.416666667,0,1,31,0.483870968,2,1,2,1.0,0.614492754,1.004883721,0.213175025,13.93023256,5.542207388,1.558139535,1.225738042,1.005116279,0.212609174,71.14325581,6.984418446,68.52418605,8.317698204,0.465116279,0.379647156,1.020701754,0.186433372,13.64912281,3.181587533,1.438596491,0.858753561,1.020701754,0.186292542,72.55719298,6.676830258,68.64105263,7.100107655,0.394736842,0.334255419
2334294,2019-06-12 18:00,8068,8846,ago,x-kom,16,8,0,1,27,47,-20,0,0,25.46125689,3.059670587,24.02431856,4.350703467,0.656880906,984.7856862,999.2096235,0.479254203,151,64,41,16,30,0.5,2,1,22,0.409090909,0,1,5,0.6,0.475850012,1.013392857,0.179814158,13.57142857,3.155817433,1.464285714,0.844399316,1.013428571,0.179748123,72.30178571,6.454290131,68.36357143,6.850034522,0.401785714,0.333001004,1.043902439,0.173653398,12.95121951,3.399793534,1.219512195,1.000297398,1.043170732,0.173594411,73.54487805,6.920593208,68.95073171,6.170428451,0.414634146,0.310437123
2334298,2019-06-12 20:30,8135,7718,forze,movistar-riders,16,19,0,1,29,32,-3,0,0,24.49919936,3.062023157,24.76639745,3.81140285,0.468946838,959.7491343,995.7719562,0.44834396,79,33,66,18,33,0.454545455,2,1,22,0.5,1,1,5,0.6,0.573426731,1.072,0.251374886,12.91666667,3.579067228,1.2,1.180395414,1.071866667,0.251192321,73.69266667,9.865146707,70.07633333,10.0515614,0.525,0.358527079,1.054736842,0.162783952,14.05263158,2.655157528,1.473684211,1.044707013,1.055578947,0.162374588,73.50684211,5.666383375,69.87368421,6.398787887,0.486842105,0.313864748
2334310,2019-06-12 15:30,5378,7532,virtuspro,big,0,2,0,3,50,22,28,0,1,26.71202299,4.128917853,24.55070795,4.257783275,0.717817793,991.4365991,1049.182219,0.417654225,30,21,22,6,23,0.434782609,0,1,19,0.315789474,0,1,0,0.0,0.0,1.013658537,0.214484704,14.12195122,5.601372314,1.536585366,1.251293204,1.014,0.213799998,71.51170732,6.940571391,68.88439024,8.304056619,0.451219512,0.379423151,0.97047619,0.207788267,13.26190476,4.265361726,1.333333333,1.374368542,0.970666667,0.208135334,71.06380952,7.792063408,66.01619048,7.973906539,0.476190476,0.344210293
2334311,2019-06-13 14:20,8637,9722,sprout,nochance,16,10,1,1,28,61,-33,0,0,27.07862155,2.932535793,27.87594967,4.717993374,0.413200569,1030.988068,950.9232567,0.613225312,22,14,45,7,35,0.514285714,1,1,18,0.444444444,2,1,0,0.0,0.0,1.056153846,0.2145743,13.61538462,3.345225335,1.138461538,1.135130261,1.055846154,0.214786995,73.08184615,7.582226767,69.13538462,8.372681415,0.515384615,0.350485715,1.032307692,0.22584839,12.56410256,3.387721962,1.384615385,1.211385827,1.032717949,0.224796426,73.86051282,8.439315183,67.76051282,8.802523516,0.576923077,0.349696967
2334312,2019-06-13 15:25,5973,7020,liquid,spirit,17,19,0,1,1,38,-37,0,0,33.42071655,4.517368842,25.49812359,4.02494386,0.982010246,1056.017345,1032.719295,0.533478424,144,48,101,32,38,0.605263158,4,11,19,0.526315789,4,7,0,0.0,0.0,1.129076923,0.227195091,13.26153846,3.416146831,1.569230769,1.239965642,1.129261538,0.227485403,75.83815385,7.874439055,71.87015385,8.329505017,0.5,0.328165062,1.070344828,0.230688367,14.03448276,4.916423978,1.724137931,1.387047266,1.069724138,0.231041256,73.73724138,8.937417237,70.88551724,8.387287419,0.448275862,0.379310345
